GEOID10,City,County,Density
95154,San Jose,Santa Clara,0.793582421
95155,San Jose,Santa Clara,0.636491917
95156,San Jose,Santa Clara,0.302337827
95157,San Jose,Santa Clara,0.300609724
95158,San Jose,Santa Clara,0.801380334
95159,San Jose,Santa Clara,0.991497824
95160,San Jose,Santa Clara,0.48585417
95161,San Jose,Santa Clara,0.248736872
95164,San Jose,Santa Clara,0.715804184
95170,San Jose,Santa Clara,0.030757779
95172,San Jose,Santa Clara,0.930992226
95173,San Jose,Santa Clara,0.720075223
95190,San Jose,Santa Clara,0.810049307
95191,San Jose,Santa Clara,0.211413343
95192,San Jose,Santa Clara,0.048303596
95193,San Jose,Santa Clara,0.861048021
95194,San Jose,Santa Clara,0.401859904
95196,San Jose,Santa Clara,0.971275831
95201,Stockton,San Joaquin,0.036829419
95202,Stockton,San Joaquin,0.819211215
95203,Stockton,San Joaquin,0.586396945
95204,Stockton,San Joaquin,0.65989856
95205,Stockton,San Joaquin,0.467885065
95206,Stockton,San Joaquin,0.252522529
95207,Stockton,San Joaquin,0.485469987
95208,Stockton,San Joaquin,0.608005704
95209,Stockton,San Joaquin,0.725706737
95210,Stockton,San Joaquin,0.175850374
95211,Stockton,San Joaquin,0.076035969
95212,Stockton,San Joaquin,0.885368818
95213,Stockton,San Joaquin,0.159481386
95215,Stockton,San Joaquin,0.309790128
95219,Stockton,San Joaquin,0.375662737
95220,Acampo,San Joaquin,0.932191799
95221,Altaville,Calaveras,0.893801935
95222,Angels Camp,Calaveras,0.22873438
95223,Arnold,Calaveras,0.792496834
95224,Avery,Calaveras,0.502169429
95225,Burson,Calaveras,0.794577115
95226,Campo Seco,Calaveras,0.911174238
95227,Clements,San Joaquin,0.88204801
95228,Copperopolis,Calaveras,0.234675954
95229,Douglas Flat,Calaveras,0.654610511
95230,Farmington,San Joaquin,0.283358551
95231,French Camp,San Joaquin,0.243408385
95232,Glencoe,Calaveras,0.201738101
95233,Hathaway Pines,Calaveras,0.125990867
95234,Holt,San Joaquin,0.219052689
95236,Linden,San Joaquin,0.071926118
95237,Lockeford,San Joaquin,0.056872136
95240,Lodi,San Joaquin,0.121377086
95241,Lodi,San Joaquin,0.047077247
95242,Lodi,San Joaquin,0.888079069
95245,Mokelumne Hill,Calaveras,0.267164929
95246,Mountain Ranch,Calaveras,0.661779693
95247,Murphys,Calaveras,0.990244619
95248,Rail Road Flat,Calaveras,0.048110457
95249,San Andreas,Calaveras,0.153724906
95250,Sheep Ranch,Calaveras,0.840853684
95251,Vallecito,Calaveras,0.817671848
95252,Valley Springs,Calaveras,0.637469428
95253,Victor,San Joaquin,0.565481152
95254,Wallace,Calaveras,0.269757537
95255,West Point,Calaveras,0.988171025
95257,Wilseyville,Calaveras,0.300119928
95258,Woodbridge,San Joaquin,0.960319172
95267,Stockton,San Joaquin,0.842234134
95269,Stockton,San Joaquin,0.727742484
95296,Stockton,San Joaquin,0.854297601
95297,Stockton,San Joaquin,0.104954866
95301,Atwater,Merced,0.757752726
95303,Ballico,Merced,0.504198477
95304,Tracy,San Joaquin,0.03120924
95305,Big Oak Flat,Tuolumne,0.56614364
95306,Catheys Valley,Mariposa,0.358932889
95307,Ceres,Stanislaus,0.331949645
95309,Chinese Camp,Tuolumne,0.355807695
95310,Columbia,Tuolumne,0.072971499
95311,Coulterville,Mariposa,0.431126087
95312,Cressey,Merced,0.363706325
95313,Crows Landing,Stanislaus,0.952313183
95314,Dardanelle,Tuolumne,0.508434859
95315,Delhi,Merced,0.784917173
95316,Denair,Stanislaus,0.327521018
95317,El Nido,Merced,0.545476872
95318,El Portal,Mariposa,0.661789087
95319,Empire,Stanislaus,0.338222011
95320,Escalon,San Joaquin,0.977436755
95321,Groveland,Tuolumne,0.269066393
95322,Gustine,Merced,0.33999888
95323,Hickman,Stanislaus,0.445997134
95324,Hilmar,Merced,0.749790252
95325,Hornitos,Mariposa,0.227000257
95326,Hughson,Stanislaus,0.613513844
95327,Jamestown,Tuolumne,0.183046326
95328,Keyes,Stanislaus,0.225472371
95329,La Grange,Stanislaus,0.289074079
95330,Lathrop,San Joaquin,0.748566054
95333,Le Grand,Merced,0.929191114
95334,Livingston,Merced,0.349270685
95335,Long Barn,Tuolumne,0.948362561
95336,Manteca,San Joaquin,0.254190169
95337,Manteca,San Joaquin,0.727461051
95338,Mariposa,Mariposa,0.435775023
95340,Merced,Merced,0.87493288
95341,Merced,Merced,0.72352168
95343,Merced,Merced,0.601401147
95344,Merced,Merced,0.562027277
95345,Midpines,Mariposa,0.811889124
95346,Mi Wuk Village,Tuolumne,0.180809033
95347,Moccasin,Tuolumne,0.545483303
95348,Merced,Merced,0.500972237
95350,Modesto,Stanislaus,0.89560621
95351,Modesto,Stanislaus,0.093484191
95352,Modesto,Stanislaus,0.206405028
95353,Modesto,Stanislaus,0.740803708
95354,Modesto,Stanislaus,0.504646527
95355,Modesto,Stanislaus,0.584036126
95356,Modesto,Stanislaus,0.093049014
95357,Modesto,Stanislaus,0.343965702
95358,Modesto,Stanislaus,0.898789923
95360,Newman,Stanislaus,0.300456255
95361,Oakdale,Stanislaus,0.191244513
95363,Patterson,Stanislaus,0.096034068
95364,Pinecrest,Tuolumne,0.497601635
95365,Planada,Merced,0.442996184
95366,Ripon,San Joaquin,0.022065052
95367,Riverbank,Stanislaus,0.039369113
95368,Salida,Stanislaus,0.387450077
95369,Snelling,Merced,0.227648777
95370,Sonora,Tuolumne,0.417737999
95372,Soulsbyville,Tuolumne,0.436960034
95373,Standard,Tuolumne,0.571083427
95374,Stevinson,Merced,0.851909861
95375,Strawberry,Tuolumne,0.37124557
95376,Tracy,San Joaquin,0.067542879
95377,Tracy,San Joaquin,0.622297569
95378,Tracy,San Joaquin,0.65991365
95379,Tuolumne,Tuolumne,0.352921182
95380,Turlock,Stanislaus,0.107399763
95381,Turlock,Stanislaus,0.420586685
95382,Turlock,Stanislaus,0.600340897
95383,Twain Harte,Tuolumne,0.134601228
95385,Vernalis,San Joaquin,0.994402618
95386,Waterford,Stanislaus,0.261176879
95387,Westley,Stanislaus,0.56000199
95388,Winton,Merced,0.882165257
95389,Yosemite National Park,Mariposa,0.072114994
95391,Tracy,San Joaquin,0.560809658
95397,Modesto,Stanislaus,0.197354066
95401,Santa Rosa,Sonoma,0.363253311
95402,Santa Rosa,Sonoma,0.959133854
95403,Santa Rosa,Sonoma,0.171947432
95404,Santa Rosa,Sonoma,0.586293095
95405,Santa Rosa,Sonoma,0.842964912
95406,Santa Rosa,Sonoma,0.747133876
95407,Santa Rosa,Sonoma,0.672414951
95408,Santa Rosa,Sonoma,0.037913245
95409,Santa Rosa,Sonoma,0.53733465
95410,Albion,Mendocino,0.496092758
95412,Annapolis,Sonoma,0.212594619
95415,Boonville,Mendocino,0.246074282
95416,Boyes Hot Springs,Sonoma,0.12675484
95417,Branscomb,Mendocino,0.321782305
95418,Calpella,Mendocino,0.595764167
95419,Camp Meeker,Sonoma,0.961473971
95420,Caspar,Mendocino,0.725580349
95421,Cazadero,Sonoma,0.444449422
95422,Clearlake,Lake,0.04505367
95423,Clearlake Oaks,Lake,0.327014255
95424,Clearlake Park,Lake,0.742625685
95425,Cloverdale,Sonoma,0.991210866
95426,Cobb,Lake,0.48800104
95427,Comptche,Mendocino,0.041405052
95428,Covelo,Mendocino,0.252306052
95429,Dos Rios,Mendocino,0.22963442
95430,Duncans Mills,Sonoma,0.050319262
95431,Eldridge,Sonoma,0.764518427
95432,Elk,Mendocino,0.892070626
95433,El Verano,Sonoma,0.058877332
95435,Finley,Lake,0.533046308
95436,Forestville,Sonoma,0.121433752
95437,Fort Bragg,Mendocino,0.471427903
95439,Fulton,Sonoma,0.353625098
95441,Geyserville,Sonoma,0.967133565
95442,Glen Ellen,Sonoma,0.830531801
95443,Glenhaven,Lake,0.674618768
95444,Graton,Sonoma,0.840479036
95445,Gualala,Mendocino,0.385975952
95446,Guerneville,Sonoma,0.974999728
95448,Healdsburg,Sonoma,0.869459746
95449,Hopland,Mendocino,0.326939598
95450,Jenner,Sonoma,0.075795105
95451,Kelseyville,Lake,0.955725482
95452,Kenwood,Sonoma,0.450382023
95453,Lakeport,Lake,0.401068545
95454,Laytonville,Mendocino,0.958853623
95456,Littleriver,Mendocino,0.377535337
95457,Lower Lake,Lake,0.50401905
95458,Lucerne,Lake,0.947700931
95459,Manchester,Mendocino,0.841513274
95460,Mendocino,Mendocino,0.255931474
95461,Middletown,Lake,0.705954173
95462,Monte Rio,Sonoma,0.442153971
95463,Navarro,Mendocino,0.569203328
95464,Nice,Lake,0.990343795
95465,Occidental,Sonoma,0.875635866
95466,Philo,Mendocino,0.231192575
95467,Hidden Valley Lake,Lake,0.355781106
95468,Point Arena,Mendocino,0.713657957
95469,Potter Valley,Mendocino,0.308689959
95470,Redwood Valley,Mendocino,0.71489765
95471,Rio Nido,Sonoma,0.016879335
95472,Sebastopol,Sonoma,0.847131206
95473,Sebastopol,Sonoma,0.284872782
95476,Sonoma,Sonoma,0.764648937
95480,Stewarts Point,Sonoma,0.213379957
95481,Talmage,Mendocino,0.897735022
95482,Ukiah,Mendocino,0.472024684
95485,Upper Lake,Lake,0.187441503
95486,Villa Grande,Sonoma,0.175797348
95487,Vineburg,Sonoma,0.81914787
95488,Westport,Mendocino,0.058999715
95490,Willits,Mendocino,0.676970135
95492,Windsor,Sonoma,0.37553786
95493,Witter Springs,Lake,0.00073006
95494,Yorkville,Mendocino,0.163588988
95497,The Sea Ranch,Sonoma,0.420795193
95501,Eureka,Humboldt,0.557459115
95502,Eureka,Humboldt,0.346761572
95503,Eureka,Humboldt,0.30888247
95511,Alderpoint,Humboldt,0.102911416
95514,Blocksburg,Humboldt,0.077362881
95518,Arcata,Humboldt,0.342306834
95519,Mckinleyville,Humboldt,0.199824121
95521,Arcata,Humboldt,0.855039778
95524,Bayside,Humboldt,0.787666514
95525,Blue Lake,Humboldt,0.552205637
95526,Bridgeville,Humboldt,0.999228836
95527,Burnt Ranch,Trinity,0.381356639
95528,Carlotta,Humboldt,0.339367886
95531,Crescent City,Del Norte,0.716916424
95532,Crescent City,Del Norte,0.507801373
95534,Cutten,Humboldt,0.543203707
95536,Ferndale,Humboldt,0.576982212
95537,Fields Landing,Humboldt,0.489208351
95538,Fort Dick,Del Norte,0.537289272
95540,Fortuna,Humboldt,0.293528244
95542,Garberville,Humboldt,0.108279442
95543,Gasquet,Del Norte,0.320895032
95545,Honeydew,Humboldt,0.994428604
95546,Hoopa,Humboldt,0.89399832
95547,Hydesville,Humboldt,0.928219503
95548,Klamath,Del Norte,0.159623254
95549,Kneeland,Humboldt,0.799648081
95550,Korbel,Humboldt,0.709396635
95551,Loleta,Humboldt,0.437696723
95552,Mad River,Trinity,0.009679943
95553,Miranda,Humboldt,0.332421075
95554,Myers Flat,Humboldt,0.281097021
95555,Orick,Humboldt,0.450723515
95556,Orleans,Humboldt,0.633064815
95558,Petrolia,Humboldt,0.363751813
95559,Phillipsville,Humboldt,0.832365803
95560,Redway,Humboldt,0.649043202
95562,Rio Dell,Humboldt,0.424772127
95563,Salyer,Trinity,0.60799536
95564,Samoa,Humboldt,0.736609024
95565,Scotia,Humboldt,0.0601922
95567,Smith River,Del Norte,0.456974638
95568,Somes Bar,Siskiyou,0.96403224
95569,Redcrest,Humboldt,0.748972237
95570,Trinidad,Humboldt,0.727808712
95571,Weott,Humboldt,0.700326002
95573,Willow Creek,Humboldt,0.801579927
95585,Leggett,Mendocino,0.045569645
95587,Piercy,Mendocino,0.910089841
95589,Whitethorn,Humboldt,0.416398306
95595,Zenia,Trinity,0.800116301
95601,Amador City,Amador,0.904951201
95602,Auburn,Placer,0.297683108
95603,Auburn,Placer,0.475682897
95604,Auburn,Placer,0.555684281
95605,West Sacramento,Yolo,0.538497547
95606,Brooks,Yolo,0.531143487
95607,Capay,Yolo,0.349545467
95608,Carmichael,Sacramento,0.936431416
95609,Carmichael,Sacramento,0.630573259
95610,Citrus Heights,Sacramento,0.376949979
95611,Citrus Heights,Sacramento,0.088040609
95612,Clarksburg,Yolo,0.266292476
95613,Coloma,El Dorado,0.563640868
95614,Cool,El Dorado,0.020839963
95615,Courtland,Sacramento,0.21935761
95616,Davis,Yolo,0.190569412
95617,Davis,Yolo,0.892817332
95618,Davis,Yolo,0.739747293
95619,Diamond Springs,El Dorado,0.222278994
95620,Dixon,Solano,0.091557046
95621,Citrus Heights,Sacramento,0.139006595
95623,El Dorado,El Dorado,0.548827652
95624,Elk Grove,Sacramento,0.452218635
95625,Elmira,Solano,0.449292639
95626,Elverta,Sacramento,0.748280353
95627,Esparto,Yolo,0.620142532
95628,Fair Oaks,Sacramento,0.541925413
95629,Fiddletown,Amador,0.915577804
95630,Folsom,Sacramento,0.221417712
95631,Foresthill,Placer,0.253398863
95632,Galt,Sacramento,0.839012286
95633,Garden Valley,El Dorado,0.794157901
95634,Georgetown,El Dorado,0.491021139
95635,Greenwood,El Dorado,0.479474072
95636,Grizzly Flats,El Dorado,0.810331622
95637,Guinda,Yolo,0.709551574
95638,Herald,Sacramento,0.988495871
95639,Hood,Sacramento,0.672930545
95640,Ione,Amador,0.228423654
95641,Isleton,Sacramento,0.064229451
95642,Jackson,Amador,0.074595272
95644,Kit Carson,Amador,0.920260455
95645,Knights Landing,Yolo,0.300353238
95646,Kirkwood,Alpine,0.710980606
95648,Lincoln,Placer,0.252425593
95650,Loomis,Placer,0.678717652
95651,Lotus,El Dorado,0.310469504
95652,Mcclellan,Sacramento,0.912737635
95653,Madison,Yolo,0.118062599
95654,Martell,Amador,0.493992712
95655,Mather,Sacramento,0.039918254
95656,Mount Aukum,El Dorado,0.030966095
95658,Newcastle,Placer,0.301949423
95659,Nicolaus,Sutter,0.771001921
95660,North Highlands,Sacramento,0.812268846
95661,Roseville,Placer,0.705397185
95662,Orangevale,Sacramento,0.233801282
95663,Penryn,Placer,0.128751911
95664,Pilot Hill,El Dorado,0.873095755
95665,Pine Grove,Amador,0.698864718
95666,Pioneer,Amador,0.560925881
95667,Placerville,El Dorado,0.259029681
95668,Pleasant Grove,Sutter,0.465788341
95669,Plymouth,Amador,0.206306669
95670,Rancho Cordova,Sacramento,0.259677233
95671,Represa,Sacramento,0.563143406
95672,Rescue,El Dorado,0.019675671
95673,Rio Linda,Sacramento,0.637861805
95674,Rio Oso,Sutter,0.670400924
95675,River Pines,Amador,0.877837235
95676,Robbins,Sutter,0.5151275
95677,Rocklin,Placer,0.037566718
95678,Roseville,Placer,0.511214341
95679,Rumsey,Yolo,0.607278471
95680,Ryde,Sacramento,0.048815307
95681,Sheridan,Placer,0.850356881
95682,Shingle Springs,El Dorado,0.115023181
95683,Sloughhouse,Sacramento,0.728310132
95684,Somerset,El Dorado,0.387878358
95685,Sutter Creek,Amador,0.465338912
95686,Thornton,San Joaquin,0.212671568
95687,Vacaville,Solano,0.234318039
95688,Vacaville,Solano,0.211495035
95689,Volcano,Amador,0.315179261
95690,Walnut Grove,Sacramento,0.119477852
95691,West Sacramento,Yolo,0.467595983
95692,Wheatland,Yuba,0.684262441
95693,Wilton,Sacramento,0.04924208
95694,Winters,Yolo,0.276083199
95695,Woodland,Yolo,0.0338147
95696,Vacaville,Solano,0.289302663
95697,Yolo,Yolo,0.758808561
95698,Zamora,Yolo,0.765131064
95699,Drytown,Amador,0.400613648
95701,Alta,Placer,0.191931236
95703,Applegate,Placer,0.680115187
95709,Camino,El Dorado,0.25473749
95712,Chicago Park,Nevada,0.141871939
95713,Colfax,Placer,0.349201422
95714,Dutch Flat,Placer,0.181842078
95715,Emigrant Gap,Placer,0.572809056
95717,Gold Run,Placer,0.934031214
95720,Kyburz,El Dorado,0.778846839
95721,Echo Lake,El Dorado,0.90006905
95722,Meadow Vista,Placer,0.323801555
95724,Norden,Nevada,0.157261512
95726,Pollock Pines,El Dorado,0.1974485
95728,Soda Springs,Nevada,0.69476279
95735,Twin Bridges,El Dorado,0.263975653
95736,Weimar,Placer,0.044881979
95741,Rancho Cordova,Sacramento,0.176657337
95742,Rancho Cordova,Sacramento,0.766385152
95746,Granite Bay,Placer,0.98058332
95747,Roseville,Placer,0.623786181
95757,Elk Grove,Sacramento,0.78485117
95758,Elk Grove,Sacramento,0.002807441
95759,Elk Grove,Sacramento,0.957801495
95762,El Dorado Hills,El Dorado,0.461110062
95763,Folsom,Sacramento,0.924220129
95765,Rocklin,Placer,0.525492642
95776,Woodland,Yolo,0.756181761
95798,West Sacramento,Yolo,0.214555066
95799,West Sacramento,Yolo,0.94502765
95812,Sacramento,Sacramento,0.193731442
95813,Sacramento,Sacramento,0.161607109
95814,Sacramento,Sacramento,0.485058431
95815,Sacramento,Sacramento,0.170686181
95816,Sacramento,Sacramento,0.914505906
95817,Sacramento,Sacramento,0.77940236
95818,Sacramento,Sacramento,0.170043771
95819,Sacramento,Sacramento,0.772441753
95820,Sacramento,Sacramento,0.974298541
95821,Sacramento,Sacramento,0.802046232
95822,Sacramento,Sacramento,0.858868295
95823,Sacramento,Sacramento,0.741356674
95824,Sacramento,Sacramento,0.596200819
95825,Sacramento,Sacramento,0.903553377
95826,Sacramento,Sacramento,0.291403906
95827,Sacramento,Sacramento,0.647988099
95828,Sacramento,Sacramento,0.606037416
95829,Sacramento,Sacramento,0.922057783
95830,Sacramento,Sacramento,0.01896832
95831,Sacramento,Sacramento,0.069495217
95832,Sacramento,Sacramento,0.293350253
95833,Sacramento,Sacramento,0.695782213
95834,Sacramento,Sacramento,0.188608117
95835,Sacramento,Sacramento,0.556179942
95836,Sacramento,Sacramento,0.491941152
95837,Sacramento,Sacramento,0.74323338
95838,Sacramento,Sacramento,0.583522312
95840,Sacramento,Sacramento,0.013370971
95841,Sacramento,Sacramento,0.209713686
95842,Sacramento,Sacramento,0.682706923
95843,Antelope,Sacramento,0.187120249
95851,Sacramento,Sacramento,0.801935313
95852,Sacramento,Sacramento,0.002229063
95853,Sacramento,Sacramento,0.271320615
95860,Sacramento,Sacramento,0.606724794
95864,Sacramento,Sacramento,0.375324465
95865,Sacramento,Sacramento,0.048202319
95866,Sacramento,Sacramento,0.914833803
95867,Sacramento,Sacramento,0.343627029
95887,Sacramento,Sacramento,0.751565619
95894,Sacramento,Sacramento,0.553851682
95899,Sacramento,Sacramento,0.499037629
95901,Marysville,Yuba,0.078910611
95903,Beale Afb,Yuba,0.249890517
95910,Alleghany,Sierra,0.654845447
95912,Arbuckle,Colusa,0.974628371
95913,Artois,Glenn,0.274665548
95914,Bangor,Butte,0.88017978
95915,Belden,Plumas,0.144256803
95916,Berry Creek,Butte,0.003090671
95917,Biggs,Butte,0.814523347
95918,Browns Valley,Yuba,0.445830934
95919,Brownsville,Yuba,0.044532827
95920,Butte City,Glenn,0.571671011
95922,Camptonville,Yuba,0.998298149
95923,Canyon Dam,Plumas,0.467924822
95924,Cedar Ridge,Nevada,0.05133859
95925,Challenge,Yuba,0.433699094
95926,Chico,Butte,0.196960781
95927,Chico,Butte,0.843936087
95928,Chico,Butte,0.469889856
95929,Chico,Butte,0.845646322
95930,Clipper Mills,Butte,0.919805422
95932,Colusa,Colusa,0.807934802
95934,Crescent Mills,Plumas,0.781392929
95935,Dobbins,Yuba,0.974414354
95936,Downieville,Sierra,0.31040487
95937,Dunnigan,Yolo,0.719694728
95938,Durham,Butte,0.216170293
95939,Elk Creek,Glenn,0.683837962
95940,Feather Falls,Butte,0.535937641
95941,Forbestown,Butte,0.439492359
95942,Forest Ranch,Butte,0.748536771
95943,Glenn,Glenn,0.418510862
95944,Goodyears Bar,Sierra,0.520757333
95945,Grass Valley,Nevada,0.971434999
95946,Penn Valley,Nevada,0.70012398
95947,Greenville,Plumas,0.44177346
95948,Gridley,Butte,0.161380773
95949,Grass Valley,Nevada,0.119608995
95950,Grimes,Colusa,0.967910636
95951,Hamilton City,Glenn,0.925010694
95953,Live Oak,Sutter,0.577518956
95954,Magalia,Butte,0.507064194
95955,Maxwell,Colusa,0.616342142
95956,Meadow Valley,Plumas,0.262912061
95957,Meridian,Sutter,0.195582079
95958,Nelson,Butte,0.461679324
95959,Nevada City,Nevada,0.662407844
95960,North San Juan,Nevada,0.254679179
95961,Olivehurst,Yuba,0.46473311
95962,Oregon House,Yuba,0.962616109
95963,Orland,Glenn,0.359766723
95965,Oroville,Butte,0.238729625
95966,Oroville,Butte,0.656634119
95967,Paradise,Butte,0.853585565
95968,Palermo,Butte,0.190554226
95969,Paradise,Butte,0.697961007
95970,Princeton,Colusa,0.415588497
95971,Quincy,Plumas,0.255163931
95972,Rackerby,Yuba,0.230122717
95973,Chico,Butte,0.183139176
95974,Richvale,Butte,0.586876826
95975,Rough And Ready,Nevada,0.882174509
95976,Chico,Butte,0.06395735
95977,Smartville,Nevada,0.671058553
95978,Stirling City,Butte,0.234917836
95979,Stonyford,Colusa,0.433736259
95980,Storrie,Plumas,0.610515444
95981,Strawberry Valley,Yuba,0.214993125
95982,Sutter,Sutter,0.475956623
95983,Taylorsville,Plumas,0.394666361
95984,Twain,Plumas,0.115762927
95986,Washington,Nevada,0.791612434
95987,Williams,Colusa,0.964882898
95988,Willows,Glenn,0.954905182
95991,Yuba City,Sutter,0.697731503
95992,Yuba City,Sutter,0.825312388
95993,Yuba City,Sutter,0.014970488
96001,Redding,Shasta,0.79648877
96002,Redding,Shasta,0.799845286
96003,Redding,Shasta,0.521763751
96006,Adin,Modoc,0.674320784
96007,Anderson,Shasta,0.067507828
96008,Bella Vista,Shasta,0.811905101
96009,Bieber,Lassen,0.275488934
96010,Big Bar,Trinity,0.947800157
96011,Big Bend,Shasta,0.220527436
96013,Burney,Shasta,0.544660914
96014,Callahan,Siskiyou,0.309985157
96015,Canby,Modoc,0.614208233
96016,Cassel,Shasta,0.674729361
96017,Castella,Shasta,0.557327594
96019,Shasta Lake,Shasta,0.296765638
96020,Chester,Plumas,0.327896209
96021,Corning,Tehama,0.614693614
96022,Cottonwood,Shasta,0.230692169
96023,Dorris,Siskiyou,0.017112338
96024,Douglas City,Trinity,0.612084007
96025,Dunsmuir,Siskiyou,0.08846996
96027,Etna,Siskiyou,0.347739957
96028,Fall River Mills,Shasta,0.083746279
96029,Flournoy,Tehama,0.275622912
96031,Forks Of Salmon,Siskiyou,0.579995444
96032,Fort Jones,Siskiyou,0.438685734
96033,French Gulch,Shasta,0.74193101
96034,Gazelle,Siskiyou,0.188914646
96035,Gerber,Tehama,0.964659874
96037,Greenview,Siskiyou,0.111321758
96038,Grenada,Siskiyou,0.190772356
96039,Happy Camp,Siskiyou,0.263750269
96040,Hat Creek,Shasta,0.600180359
96041,Hayfork,Trinity,0.871347872
96044,Hornbrook,Siskiyou,0.892184609
96046,Hyampom,Trinity,0.43458028
96047,Igo,Shasta,0.523440477
96048,Junction City,Trinity,0.121922022
96049,Redding,Shasta,0.104093361
96050,Klamath River,Siskiyou,0.484230893
96051,Lakehead,Shasta,0.076452416
96052,Lewiston,Trinity,0.846848037
96054,Lookout,Modoc,0.417548563
96055,Los Molinos,Tehama,0.243690471
96056,Mcarthur,Lassen,0.789638447
96057,Mccloud,Siskiyou,0.93960439
96058,Macdoel,Siskiyou,0.326201468
96059,Manton,Tehama,0.398993328
96061,Mill Creek,Tehama,0.569568596
96062,Millville,Shasta,0.654170902
96063,Mineral,Tehama,0.863063107
96064,Montague,Siskiyou,0.602568721
96065,Montgomery Creek,Shasta,0.333754067
96067,Mount Shasta,Siskiyou,0.737844406
96068,Nubieber,Lassen,0.133939442
96069,Oak Run,Shasta,0.233546631
96070,Obrien,Shasta,0.303250073
96071,Old Station,Shasta,0.725291478
96073,Palo Cedro,Shasta,0.60952226
96074,Paskenta,Tehama,0.5512162
96075,Paynes Creek,Tehama,0.238007516
96076,Platina,Shasta,0.591851537
96078,Proberta,Tehama,0.673444864
96079,Shasta Lake,Shasta,0.675020123
96080,Red Bluff,Tehama,0.294326649
96084,Round Mountain,Shasta,0.942750205
96085,Scott Bar,Siskiyou,0.621375365
96086,Seiad Valley,Siskiyou,0.79762626
96087,Shasta,Shasta,0.633650133
96088,Shingletown,Shasta,0.359100096
96089,Shasta Lake,Shasta,0.317237468
96090,Tehama,Tehama,0.878816335
96091,Trinity Center,Trinity,0.369512277
96092,Vina,Tehama,0.304894438
96093,Weaverville,Trinity,0.871083174
96094,Weed,Siskiyou,0.881700505
96095,Whiskeytown,Shasta,0.184497683
96096,Whitmore,Shasta,0.909003334
96097,Yreka,Siskiyou,0.827349448
96099,Redding,Shasta,0.729172124
96101,Alturas,Modoc,0.644749631
96103,Blairsden-graeagle,Plumas,0.950613289
96104,Cedarville,Modoc,0.820560136
96105,Chilcoot,Plumas,0.267567409
96106,Clio,Plumas,0.458453732
96107,Coleville,Mono,0.996600606
96108,Davis Creek,Modoc,0.565856299
96109,Doyle,Lassen,0.491738894
96110,Eagleville,Modoc,0.864236416
96111,Floriston,Nevada,0.29476311
96112,Fort Bidwell,Modoc,0.397388127
96113,Herlong,Lassen,0.219295915
96114,Janesville,Lassen,0.367408575
96115,Lake City,Modoc,0.223859465
96116,Likely,Modoc,0.280730626
96117,Litchfield,Lassen,0.006628795
96118,Loyalton,Sierra,0.243218067
96119,Madeline,Lassen,0.750929076
96120,Markleeville,Alpine,0.238744645
96121,Milford,Lassen,0.448602395
96122,Portola,Plumas,0.424082085
96123,Ravendale,Lassen,0.12002736
96124,Calpine,Sierra,0.497915668
96125,Sierra City,Sierra,0.634058429
96126,Sierraville,Sierra,0.085409167
96127,Susanville,Lassen,0.863553505
96128,Standish,Lassen,0.522272135
96129,Beckwourth,Plumas,0.732536093
96130,Susanville,Lassen,0.243303434
96132,Termo,Lassen,0.65464321
96133,Topaz,Mono,0.055601794
96134,Tulelake,Siskiyou,0.613233303
96135,Vinton,Plumas,0.727643619
96136,Wendel,Lassen,0.019160982
96137,Westwood,Lassen,0.464000693
96140,Carnelian Bay,Placer,0.775313789
96141,Homewood,Placer,0.929746314
96142,Tahoma,El Dorado,0.073457246
96143,Kings Beach,Placer,0.966409897
96145,Tahoe City,Placer,0.31009181
96146,Olympic Valley,Placer,0.560109052
96148,Tahoe Vista,Placer,0.889410639
96150,South Lake Tahoe,El Dorado,0.687720975
96151,South Lake Tahoe,El Dorado,0.083582664
96152,South Lake Tahoe,El Dorado,0.886156667
96154,South Lake Tahoe,El Dorado,0.628706387
96155,South Lake Tahoe,El Dorado,0.254414298
96156,South Lake Tahoe,El Dorado,0.788678465
96157,South Lake Tahoe,El Dorado,0.715471275
96158,South Lake Tahoe,El Dorado,0.095623668
96160,Truckee,Nevada,0.473618632
96161,Truckee,Nevada,0.410276774
96162,Truckee,Nevada,0.701787851
